san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
auglbckammay11	808415	468x60	87	33	1	0	0.00	2011-08-11	2011-07-13	29	1
auglbckammay11	763079	728x90	65	27	0	0	0.00	2011-08-06	2011-07-15	22	1
auglbckammay11	714055	728x90	1235	3	0	0	0.00	2011-08-10	2011-08-10	0	1
auglbckammay11	784797	120x600	1183	11	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	796986	300x250	1183	17	0	0	0.00	2011-07-26	2011-06-08	48	2
auglbckammay11	791939	728x90	1183	2	0	0	0.00	2011-07-18	2011-07-15	3	1
auglbckammay11	816266	160x600	1183	7	0	0	0.00	2011-10-25	2011-10-25	0	1
auglbckammay11	803295	728x90	1183	3	0	0	0.00	2011-07-21	2011-07-16	5	1
auglbckammay11	720732	728x90	1	6	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	785297	300x250	87	6	0	0	0.00	2011-07-24	2011-07-16	8	1
auglbckammay11	777137	728x90	1183	3	0	0	0.00	2011-08-08	2011-07-18	21	1
auglbckammay11	797577	300x250	1183	8	0	0	0.00	2011-08-08	2011-07-25	14	1
auglbckammay11	792385	300x250	1183	2	0	0	0.00	2011-08-11	2011-08-11	0	1
auglbckammay11	818860	160x600	1183	5	0	0	0.00	2011-11-24	2011-11-24	0	1
auglbckammay11	764271	728x90	85	2	0	0	0.00	2011-07-20	2011-07-14	6	1
auglbckammay11	803806	728x90	1183	1	0	0	0.00	2011-07-31	2011-07-31	0	1
auglbckammay11	785627	300x250	87	47	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	777476	468x60	87	14	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	797927	728x90	1183	114	0	0	0.00	2011-08-12	2011-07-18	25	1
auglbckammay11	792442	300x250	83	358	0	0	0.00	2011-11-21	2011-06-29	145	1
auglbckammay11	765389	300x250	1183	23	0	0	0.00	2011-08-10	2011-07-15	26	1
auglbckammay11	730458	300x250	1	4	0	0	0.00	2011-08-09	2011-07-16	24	1
auglbckammay11	785925	728x90	83	40	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	778076	300x250	1183	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	792926	728x90	1183	1	0	0	0.00	2011-08-05	2011-08-05	0	1
auglbckammay11	766627	160x600	1236	2	0	0	0.00	2011-07-23	2011-07-22	1	1
auglbckammay11	804247	728x90	1183	4	0	0	0.00	2011-07-19	2011-07-14	5	1
auglbckammay11	786623	160x600	1183	7	0	0	0.00	2011-07-16	2011-07-16	0	1
auglbckammay11	778654	300x250	81	50	0	0	0.00	2011-08-06	2011-07-13	24	1
auglbckammay11	798479	728x90	1183	7	0	0	0.00	2011-08-08	2011-07-18	21	1
auglbckammay11	793457	120x600	87	5	0	0	0.00	2011-07-28	2011-07-14	14	1
auglbckammay11	787126	728x90	1183	2	0	0	0.00	2011-08-05	2011-07-22	14	1
auglbckammay11	778929	300x250	66	96	0	0	0.00	2011-08-09	2011-07-19	21	1
auglbckammay11	799017	160x600	1183	6	0	0	0.00	2011-08-11	2011-07-16	26	1
auglbckammay11	793747	160x600	87	4	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	779733	300x250	87	1	0	0	0.00	2011-07-13	2011-07-13	0	1
auglbckammay11	799291	300x250	1183	6	1	0	0.00	2011-07-15	2011-07-14	1	1
auglbckammay11	794018	160x600	87	7	0	0	0.00	2011-07-24	2011-07-14	10	1
auglbckammay11	770178	160x600	1183	2	0	0	0.00	2011-07-22	2011-07-21	1	1
auglbckammay11	805158	300x250	1183	33	0	0	0.00	2011-08-04	2011-07-28	7	1
auglbckammay11	743832	728x90	83	2	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	788470	160x600	1183	14	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	780443	300x250	66	18	0	0	0.00	2011-08-11	2011-07-17	25	1
auglbckammay11	799620	468x60	1183	41	0	0	0.00	2011-07-19	2011-07-13	6	1
auglbckammay11	794380	160x600	1183	17	0	0	0.00	2011-08-05	2011-07-13	23	1
auglbckammay11	770362	300x250	1183	12	0	0	0.00	2011-07-21	2011-07-13	8	1
auglbckammay11	805710	160x600	1183	12	0	0	0.00	2011-08-12	2011-08-02	10	1
auglbckammay11	788980	728x90	1235	8	0	0	0.00	2011-08-05	2011-07-27	9	1
auglbckammay11	780881	300x250	87	5	0	0	0.00	2011-07-27	2011-07-16	11	1
auglbckammay11	794814	300x250	87	15	0	0	0.00	2011-08-10	2011-07-22	19	1
auglbckammay11	771107	728x90	1183	5	0	0	0.00	2011-08-02	2011-07-20	13	1
auglbckammay11	750974	160x600	1	1	0	0	0.00	2011-07-15	2011-07-15	0	1
auglbckammay11	789063	300x250	79	22	0	0	0.00	2011-08-11	2011-07-26	16	1
auglbckammay11	795004	300x250	87	13	0	0	0.00	2011-08-04	2011-08-02	2	1
auglbckammay11	753542	728x90	82	11	0	0	0.00	2011-08-05	2011-08-02	3	1
auglbckammay11	789160	728x90	87	1	0	0	0.00	2011-07-14	2011-07-14	0	1
auglbckammay11	800296	728x90	1183	17	0	0	0.00	2011-07-30	2011-07-20	10	1
auglbckammay11	782060	728x90	1183	6	0	0	0.00	2011-08-12	2011-08-08	4	1
auglbckammay11	795236	300x250	85	158	0	0	0.00	2011-08-11	2011-06-07	65	2
auglbckammay11	773483	728x90	87	26	0	0	0.00	2011-07-31	2011-07-14	17	1
auglbckammay11	806786	300x250	87	1	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	782471	160x600	87	2	0	0	0.00	2011-08-10	2011-07-20	21	1
auglbckammay11	807161	728x90	1183	11	0	0	0.00	2011-08-06	2011-07-20	17	1
auglbckammay11	756976	300x250	1	1	0	0	0.00	2011-07-23	2011-07-23	0	1
auglbckammay11	100	300x250	1	21	5	0	0.00	2011-10-18	2011-06-06	134	2
auglbckammay11	783163	300x250	1183	12	0	0	0.00	2011-08-06	2011-07-20	17	1
auglbckammay11	774372	160x600	1183	34	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	790391	300x250	379	195	0	0	0.00	2011-11-29	2011-06-11	171	2
auglbckammay11	758203	728x90	1	2	0	0	0.00	2011-07-25	2011-07-22	3	1
auglbckammay11	801780	728x90	1183	1	0	0	0.00	2011-07-18	2011-07-18	0	1
auglbckammay11	683181	728x90	1	28	0	0	0.00	2011-08-09	2011-07-16	24	1
auglbckammay11	783645	728x90	1183	3	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	775160	728x90	1183	36	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	796304	300x250	1183	7	0	0	0.00	2011-08-12	2011-07-28	15	1
auglbckammay11	761282	160x600	1	35	0	0	0.00	2011-08-10	2011-07-24	17	1
auglbckammay11	784194	120x600	1235	23	0	0	0.00	2011-08-11	2011-07-20	22	1
auglbckammay11	775722	300x250	1183	48	0	0	0.00	2011-08-11	2011-07-22	20	1
auglbckammay11	796511	300x250	1183	45	0	0	0.00	2011-07-19	2011-07-14	5	1
auglbckammay11	808308	728x90	1183	32	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	762228	728x90	1183	8	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	802332	160x600	87	1	0	0	0.00	2011-07-30	2011-07-30	0	1
auglbckammay11	776083	728x90	87	12	0	0	0.00	2011-08-10	2011-07-19	22	1
auglbckammay11	796913	728x90	87	1	0	0	0.00	2011-07-18	2011-07-18	0	1
auglbckammay11	791472	300x250	1183	1	0	0	0.00	2011-06-20	2011-06-20	0	1
auglbckammay11	810952	728x90	1183	2	0	0	0.00	2011-08-12	2011-08-12	0	1
auglbckammay11	717825	160x600	-99	140	0	0	0.00	2011-08-09	2011-08-08	1	1
auglbckammay11	784948	300x250	1183	13	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	797329	728x90	87	6	0	0	0.00	2011-07-25	2011-07-21	4	1
auglbckammay11	792033	300x250	1183	9	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	817945	120x600	87	1	0	0	0.00	2011-11-16	2011-11-16	0	1
auglbckammay11	764041	300x250	1183	3	0	0	0.00	2011-08-09	2011-08-09	0	1
auglbckammay11	803592	300x250	87	1	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	721489	728x90	79	12	0	0	0.00	2011-07-30	2011-07-22	8	1
auglbckammay11	785544	160x600	83	3	0	0	0.00	2011-07-15	2011-07-15	0	1
auglbckammay11	777336	728x90	1183	21	0	0	0.00	2011-07-29	2011-07-15	14	1
auglbckammay11	803972	468x60	375	1	0	0	0.00	2011-11-09	2011-11-09	0	1
auglbckammay11	777718	160x600	87	5	0	0	0.00	2011-07-22	2011-07-15	7	1
auglbckammay11	797952	728x90	1183	7	0	0	0.00	2011-08-12	2011-07-21	22	1
auglbckammay11	792775	160x600	87	9	0	0	0.00	2011-08-06	2011-07-13	24	1
auglbckammay11	765494	300x250	87	4	0	0	0.00	2011-07-30	2011-07-18	12	1
auglbckammay11	733148	160x600	1183	2	0	0	0.00	2011-08-09	2011-07-15	25	1
auglbckammay11	786261	300x250	87	11	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	778501	300x250	1183	19	0	0	0.00	2011-08-08	2011-07-20	19	1
auglbckammay11	793237	300x250	1183	48	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	767175	728x90	85	2	0	0	0.00	2011-07-28	2011-07-21	7	1
auglbckammay11	804438	728x90	1183	69	0	0	0.00	2011-08-12	2011-07-15	28	1
auglbckammay11	735534	160x600	1	41	0	0	0.00	2011-08-03	2011-07-21	13	1
auglbckammay11	786844	300x250	1183	1	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	778817	468x60	375	3	0	0	0.00	2011-07-30	2011-07-28	2	1
auglbckammay11	798790	728x90	1183	1	0	0	0.00	2011-07-23	2011-07-23	0	1
auglbckammay11	793651	300x250	81	17	0	0	0.00	2011-07-28	2011-07-25	3	1
auglbckammay11	768591	300x250	1235	27	0	0	0.00	2011-08-12	2011-07-24	19	1
auglbckammay11	787498	728x90	1183	7	0	0	0.00	2011-07-30	2011-07-14	16	1
auglbckammay11	779061	300x250	1183	41	0	0	0.00	2011-08-08	2011-07-13	26	1
auglbckammay11	793868	300x250	1183	9	0	0	0.00	2011-08-09	2011-08-04	5	1
auglbckammay11	770044	300x250	1183	35	0	0	0.00	2011-08-06	2011-07-27	10	1
auglbckammay11	805034	300x250	1183	1	0	0	0.00	2011-08-10	2011-08-10	0	1
auglbckammay11	788029	300x250	87	5	0	0	0.00	2011-08-11	2011-07-20	22	1
auglbckammay11	799346	728x90	1183	10	0	0	0.00	2011-08-11	2011-07-16	26	1
auglbckammay11	794062	728x90	1183	27	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	746596	120x600	1	4	0	0	0.00	2011-07-25	2011-07-15	10	1
auglbckammay11	799875	468x60	1183	11	0	0	0.00	2011-07-29	2011-07-14	15	1
auglbckammay11	794706	160x600	87	28	0	0	0.00	2011-07-24	2011-07-16	8	1
auglbckammay11	805771	160x600	1183	61	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	781136	728x90	1183	13	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	771563	728x90	1183	12	0	0	0.00	2011-07-19	2011-07-13	6	1
auglbckammay11	805998	300x250	1183	47	0	0	0.00	2011-08-12	2011-07-25	18	1
auglbckammay11	752499	728x90	1	2	0	0	0.00	2011-08-01	2011-08-01	0	1
auglbckammay11	781759	728x90	87	9	0	0	0.00	2011-08-01	2011-07-28	4	1
auglbckammay11	789515	728x90	1183	23	0	0	0.00	2011-07-19	2011-07-15	4	1
auglbckammay11	806485	300x250	1183	54	0	0	0.00	2011-08-12	2011-08-05	7	1
auglbckammay11	755101	160x600	1	3	0	0	0.00	2011-08-01	2011-07-21	11	1
auglbckammay11	782311	728x90	1183	36	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	795455	728x90	1183	44	0	0	0.00	2011-08-11	2011-07-13	29	1
auglbckammay11	806986	300x250	1183	6	0	0	0.00	2011-08-08	2011-07-25	14	1
auglbckammay11	756157	160x600	87	24	0	0	0.00	2011-08-11	2011-07-24	18	1
auglbckammay11	800809	728x90	87	3	0	0	0.00	2011-07-31	2011-07-19	12	1
auglbckammay11	782820	300x250	1183	2	0	0	0.00	2011-07-31	2011-07-31	0	1
auglbckammay11	773840	728x90	87	2	0	0	0.00	2011-07-27	2011-07-25	2	1
auglbckammay11	801524	300x250	87	4	0	0	0.00	2011-07-26	2011-07-26	0	1
auglbckammay11	101030	468x60	67	26	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	783329	300x250	1183	8	0	0	0.00	2011-08-11	2011-07-13	29	1
auglbckammay11	774583	728x90	1183	28	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	796115	300x250	1183	29	0	0	0.00	2011-08-11	2011-07-27	15	1
auglbckammay11	790639	728x90	79	18	0	0	0.00	2011-08-12	2011-07-17	26	1
auglbckammay11	807950	300x250	1183	1	0	0	0.00	2011-08-02	2011-08-02	0	1
auglbckammay11	759662	728x90	1183	15	1	0	0.00	2011-07-29	2011-07-19	10	1
auglbckammay11	801927	300x250	1183	16	0	0	0.00	2011-07-24	2011-07-14	10	1
auglbckammay11	698552	728x90	1183	8	0	0	0.00	2011-07-27	2011-07-14	13	1
auglbckammay11	783978	728x90	1236	2	0	0	0.00	2011-08-01	2011-08-01	0	1
auglbckammay11	796822	300x250	1183	14	0	0	0.00	2011-08-09	2011-07-27	13	1
auglbckammay11	808456	728x90	87	12	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	763079	728x90	67	1	0	0	0.00	2011-07-20	2011-07-20	0	1
auglbckammay11	802492	160x600	87	2	0	0	0.00	2011-07-28	2011-07-25	3	1
auglbckammay11	776588	728x90	1183	4	0	0	0.00	2011-07-27	2011-07-18	9	1
auglbckammay11	796997	728x90	1183	5	0	0	0.00	2011-07-17	2011-07-14	3	1
auglbckammay11	816268	728x90	1183	23	0	0	0.00	2011-10-25	2011-10-25	0	1
auglbckammay11	763117	728x90	1	9	0	0	0.00	2011-08-11	2011-07-19	23	1
auglbckammay11	803311	160x600	87	9	0	0	0.00	2011-07-29	2011-07-27	2	1
auglbckammay11	720734	468x60	1	8	0	0	0.00	2011-08-04	2011-07-13	22	1
auglbckammay11	785403	728x90	87	9	0	0	0.00	2011-07-16	2011-07-14	2	1
auglbckammay11	777217	300x250	1183	5	0	0	0.00	2011-08-04	2011-07-20	15	1
auglbckammay11	797581	728x90	1183	6	0	0	0.00	2011-08-11	2011-07-31	11	1
auglbckammay11	818863	160x600	1183	9	0	0	0.00	2011-11-24	2011-11-24	0	1
auglbckammay11	764291	728x90	1	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	803808	160x600	87	14	0	0	0.00	2011-08-11	2011-07-28	14	1
auglbckammay11	722926	160x600	1183	9	0	0	0.00	2011-08-11	2011-07-16	26	1
auglbckammay11	785629	160x600	87	17	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	777482	120x600	87	22	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	797929	300x250	1183	38	0	0	0.00	2011-08-09	2011-07-17	23	1
auglbckammay11	792442	300x250	85	5195	0	0	0.00	2011-11-21	2011-06-07	167	2
auglbckammay11	730461	728x90	1183	22	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	786023	300x250	1183	13	0	0	0.00	2011-08-11	2011-08-01	10	1
auglbckammay11	778139	300x250	1183	6	0	0	0.00	2011-07-30	2011-07-24	6	1
auglbckammay11	798075	160x600	1183	3	0	0	0.00	2011-08-11	2011-08-11	0	1
auglbckammay11	766795	300x250	1183	11	0	0	0.00	2011-08-06	2011-07-13	24	1
auglbckammay11	804250	728x90	1183	2	0	0	0.00	2011-07-16	2011-07-14	2	1
auglbckammay11	734865	728x90	81	116	0	0	0.00	2011-08-12	2011-07-17	26	1
auglbckammay11	798483	300x250	1235	52	0	0	0.00	2011-08-01	2011-07-13	19	1
auglbckammay11	793470	300x250	1183	7	0	0	0.00	2011-08-10	2011-07-18	23	1
auglbckammay11	804628	160x600	87	8	0	0	0.00	2011-07-29	2011-07-28	1	1
auglbckammay11	787206	300x250	1183	16	0	0	0.00	2011-08-10	2011-07-17	24	1
auglbckammay11	778965	160x600	87	3	0	0	0.00	2011-07-16	2011-07-15	1	1
auglbckammay11	799019	728x90	1183	5	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	793766	160x600	87	3	0	0	0.00	2011-07-24	2011-07-21	3	1
auglbckammay11	769563	160x600	1183	2	0	0	0.00	2011-07-20	2011-07-20	0	1
auglbckammay11	804969	300x250	87	2	0	0	0.00	2011-07-30	2011-07-14	16	1
auglbckammay11	787682	300x250	1183	14	0	0	0.00	2011-07-23	2011-07-15	8	1
auglbckammay11	779770	120x600	1183	11	0	0	0.00	2011-08-11	2011-08-05	6	1
auglbckammay11	799299	728x90	1183	6	0	0	0.00	2011-08-05	2011-07-30	6	1
auglbckammay11	794020	728x90	87	3	0	0	0.00	2011-08-11	2011-07-18	24	1
auglbckammay11	770180	300x250	1183	430	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	805201	728x90	1183	37	0	0	0.00	2011-07-18	2011-07-14	4	1
auglbckammay11	743834	160x600	1183	36	0	0	0.00	2011-07-29	2011-07-13	16	1
auglbckammay11	788485	300x250	1	5	0	0	0.00	2011-07-22	2011-07-15	7	1
auglbckammay11	780491	300x250	87	21	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	799638	728x90	1183	1	0	0	0.00	2011-08-12	2011-08-12	0	1
auglbckammay11	770420	160x600	87	8	0	0	0.00	2011-08-12	2011-07-28	15	1
auglbckammay11	747839	160x600	1	8	0	0	0.00	2011-08-06	2011-07-15	22	1
auglbckammay11	788985	160x600	1183	9	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	780961	300x250	1183	8	0	0	0.00	2011-09-20	2011-08-04	47	1
auglbckammay11	800098	728x90	87	1	0	0	0.00	2011-07-16	2011-07-16	0	1
auglbckammay11	794855	300x250	87	6	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	751384	160x600	1183	1	0	0	0.00	2011-07-31	2011-07-31	0	1
auglbckammay11	789063	300x250	82	73	0	0	0.00	2011-08-09	2011-07-26	14	1
auglbckammay11	781385	160x600	1183	8	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	795120	300x250	1235	5	0	0	0.00	2011-08-10	2011-08-09	1	1
auglbckammay11	806247	160x600	1183	2	0	0	0.00	2011-07-24	2011-07-23	1	1
auglbckammay11	754084	728x90	1183	10	0	0	0.00	2011-08-11	2011-07-22	20	1
auglbckammay11	789164	160x600	87	9	0	0	0.00	2011-07-22	2011-07-14	8	1
auglbckammay11	800333	300x250	1183	5	0	0	0.00	2011-07-29	2011-07-14	15	1
auglbckammay11	782069	728x90	1183	7	0	0	0.00	2011-08-08	2011-07-23	16	1
auglbckammay11	773485	160x600	1183	2	0	0	0.00	2011-07-29	2011-07-28	1	1
auglbckammay11	789643	300x250	1183	1	0	0	0.00	2011-10-19	2011-10-19	0	1
auglbckammay11	806804	160x600	87	18	0	0	0.00	2011-08-10	2011-07-22	19	1
auglbckammay11	800659	120x600	87	36	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	795607	300x250	87	22	0	0	0.00	2011-07-19	2011-07-13	6	1
auglbckammay11	807164	728x90	87	3	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	801298	300x250	87	5	0	0	0.00	2011-08-08	2011-08-04	4	1
auglbckammay11	125	120x600	1183	1405	7	0	0.00	2011-11-30	2011-06-06	177	2
auglbckammay11	783205	300x250	1235	59	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	795996	728x90	1183	11	0	0	0.00	2011-08-08	2011-07-19	20	1
auglbckammay11	790392	728x90	69	157	0	0	0.00	2011-11-17	2011-10-02	46	1
auglbckammay11	758253	300x250	87	1	0	0	0.00	2011-07-13	2011-07-13	0	1
auglbckammay11	801805	728x90	-20	1	0	0	0.00	2011-08-03	2011-08-03	0	1
auglbckammay11	783647	300x250	1183	1	0	0	0.00	2011-07-14	2011-07-14	0	1
auglbckammay11	775381	728x90	1183	15	0	0	0.00	2011-08-06	2011-07-13	24	1
auglbckammay11	796315	160x600	87	1	0	0	0.00	2011-07-31	2011-07-31	0	1
auglbckammay11	790674	160x600	1183	7	0	0	0.00	2011-07-24	2011-07-16	8	1
auglbckammay11	808190	300x250	1183	3	0	0	0.00	2011-08-05	2011-07-16	20	1
auglbckammay11	761284	300x250	1	4	0	0	0.00	2011-08-09	2011-08-09	0	1
auglbckammay11	802106	728x90	65	313	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	707215	300x250	1	2	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	784204	728x90	1183	1	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	775731	160x600	1183	3	0	0	0.00	2011-08-05	2011-07-15	21	1
auglbckammay11	808310	300x250	1183	72	0	0	0.00	2011-08-12	2011-07-25	18	1
auglbckammay11	776405	728x90	87	5	0	0	0.00	2011-08-11	2011-07-31	11	1
auglbckammay11	796922	728x90	1183	14	0	0	0.00	2011-08-09	2011-07-19	21	1
auglbckammay11	791474	160x600	1183	22	0	0	0.00	2011-07-28	2011-07-13	15	1
auglbckammay11	813334	160x600	87	1	0	0	0.00	2011-10-20	2011-10-20	0	1
auglbckammay11	763097	728x90	81	42	0	0	0.00	2011-07-29	2011-07-14	15	1
auglbckammay11	717825	160x600	66	1	0	0	0.00	2011-08-10	2011-08-10	0	1
auglbckammay11	784950	160x600	1183	1	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	797367	728x90	87	1	0	0	0.00	2011-07-27	2011-07-27	0	1
auglbckammay11	792086	300x250	87	3	0	0	0.00	2011-07-27	2011-07-17	10	1
auglbckammay11	818003	728x90	1183	12	0	0	0.00	2011-11-15	2011-11-15	0	1
auglbckammay11	803651	300x250	1183	3	0	0	0.00	2011-11-11	2011-11-11	0	1
auglbckammay11	721489	728x90	82	9	0	0	0.00	2011-08-02	2011-07-15	18	1
auglbckammay11	797748	300x250	1183	2	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	792439	300x250	81	7	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	803975	160x600	87	1	0	0	0.00	2011-07-26	2011-07-26	0	1
auglbckammay11	797954	300x250	1183	1	0	0	0.00	2011-08-05	2011-08-05	0	1
auglbckammay11	792796	728x90	87	2	0	0	0.00	2011-07-23	2011-07-15	8	1
auglbckammay11	765500	300x250	87	5	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	786390	728x90	1183	12	0	0	0.00	2011-07-28	2011-07-14	14	1
auglbckammay11	778573	728x90	1183	6	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	798404	728x90	1183	65	0	0	0.00	2011-08-11	2011-07-26	16	1
auglbckammay11	793239	300x250	1183	53	0	0	0.00	2011-08-11	2011-07-25	17	1
auglbckammay11	767489	468x60	1183	1	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	804464	300x250	87	3	0	0	0.00	2011-07-27	2011-07-18	9	1
auglbckammay11	735790	160x600	1183	5	0	0	0.00	2011-07-15	2011-07-13	2	1
auglbckammay11	786856	120x600	1183	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	798800	728x90	1183	1	0	0	0.00	2011-08-02	2011-08-02	0	1
auglbckammay11	793652	728x90	81	3	0	0	0.00	2011-08-06	2011-07-16	21	1
auglbckammay11	804824	300x250	1183	13	0	0	0.00	2011-08-12	2011-07-20	23	1
auglbckammay11	739830	160x600	1183	8	0	0	0.00	2011-07-20	2011-07-13	7	1
auglbckammay11	779232	120x600	1183	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	799264	160x600	87	2	0	0	0.00	2011-07-20	2011-07-20	0	1
auglbckammay11	770046	160x600	1183	1	0	0	0.00	2011-07-23	2011-07-23	0	1
auglbckammay11	788039	468x60	1183	1	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	780207	160x600	1183	2	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	799385	468x60	87	17	0	0	0.00	2011-08-09	2011-07-15	25	1
auglbckammay11	794064	300x250	1183	48	0	0	0.00	2011-08-12	2011-07-15	28	1
auglbckammay11	746882	728x90	1	1	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	780606	160x600	87	10	0	0	0.00	2011-08-10	2011-07-13	28	1
auglbckammay11	799882	728x90	1183	4	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	805773	300x250	1183	3	0	0	0.00	2011-07-22	2011-07-16	6	1
auglbckammay11	749484	468x60	87	3	0	0	0.00	2011-08-09	2011-07-15	25	1
auglbckammay11	781158	300x250	1236	17	0	0	0.00	2011-08-11	2011-07-19	23	1
auglbckammay11	800280	160x600	1183	23	0	0	0.00	2011-07-27	2011-07-15	12	1
auglbckammay11	771574	160x600	1235	43	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	806002	300x250	1183	44	0	0	0.00	2011-08-12	2011-07-25	18	1
auglbckammay11	752686	120x600	87	47	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	781764	300x250	87	1	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	789530	728x90	1183	8	0	0	0.00	2011-08-11	2011-07-25	17	1
auglbckammay11	755383	300x250	1183	16	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	782313	160x600	1183	3	0	0	0.00	2011-08-12	2011-07-21	22	1
auglbckammay11	795457	300x250	1183	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	806991	160x600	1183	5	0	0	0.00	2011-08-02	2011-07-30	3	1
auglbckammay11	756439	300x250	1183	22	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	782850	728x90	87	9	0	0	0.00	2011-07-30	2011-07-16	14	1
auglbckammay11	773869	160x600	1235	1	0	0	0.00	2011-07-18	2011-07-18	0	1
auglbckammay11	795858	300x250	1183	8	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	757249	300x250	81	3	0	0	0.00	2011-08-09	2011-07-16	24	1
auglbckammay11	801551	300x250	1183	97	1	0	0.00	2011-08-08	2011-07-18	21	1
auglbckammay11	138968	728x90	1	2	0	0	0.00	2011-08-09	2011-07-28	12	1
auglbckammay11	796121	728x90	1183	18	0	0	0.00	2011-08-12	2011-07-30	13	1
auglbckammay11	760446	728x90	1183	72	0	0	0.00	2011-07-31	2011-07-13	18	1
auglbckammay11	801960	728x90	1183	82	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	700866	160x600	1	29	0	0	0.00	2011-08-04	2011-07-15	20	1
auglbckammay11	784012	300x250	1183	56	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	775620	300x250	1183	3	0	0	0.00	2011-08-03	2011-08-03	0	1
auglbckammay11	796857	160x600	87	2	0	0	0.00	2011-07-15	2011-07-15	0	1
auglbckammay11	790999	300x250	1235	1	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	763079	728x90	69	4	0	0	0.00	2011-07-20	2011-07-18	2	1
auglbckammay11	784833	728x90	87	1	0	0	0.00	2011-07-23	2011-07-23	0	1
